Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),SNR,Score,Tags,Notes
1373,Spectrogram 1,10,57373.58282,57374.58084,94.39655172,210.7758621,6.793597,6.773277,,
1374,Spectrogram 1,10,57390.71558,57391.86146,78.87931034,210.7758621,6.308956,5.906008,,
1375,Spectrogram 1,10,57385.91027,57387.20401,81.46551724,209.4827586,0.823447,0.928581,,
1376,Spectrogram 1,10,57425.83126,57426.79233,58.18965517,177.1551724,-2.112091,2.045148,,
1377,Spectrogram 1,10,57426.97714,57428.15999,94.39655172,210.7758621,4.531718,5.665658,,
1378,Spectrogram 1,10,57432.74351,57434.14814,73.70689655,221.1206897,-1.789513,2.666237,,
1379,Spectrogram 1,10,57447.04853,57448.34227,96.98275862,210.7758621,4.42959,6.105459,,
1380,Spectrogram 1,10,57490.03753,57491.40519,76.29310345,187.5,6.885105,6.847451,,
1381,Spectrogram 1,10,57506.68976,57508.50099,68.53448276,236.637931,7.091949,6.861956,,
1382,Spectrogram 1,10,57521.56772,57522.7136,91.81034483,203.0172414,1.228372,1.244913,,
1383,Spectrogram 1,10,57544.30051,57545.48335,73.70689655,265.0862069,8.582254,9.007397,,
1384,Spectrogram 1,10,57549.30911,57550.23321,78.87931034,215.9482759,3.047322,2.674942,,
1385,Spectrogram 1,10,57558.55008,57560.43524,68.53448276,182.3275862,9.012887,9.059749,,
1386,Spectrogram 1,10,57577.53104,57578.93567,73.70689655,197.8448276,8.483669,8.581854,,
1387,Spectrogram 1,10,57598.1384,57599.80178,86.63793103,241.8103448,6.649896,6.558947,,
1388,Spectrogram 1,10,57604.01566,57605.49422,109.9137931,236.637931,8.288031,8.35549,,
1389,Spectrogram 1,10,57625.84283,57627.24746,96.98275862,203.0172414,4.854595,5.567155,,
1390,Spectrogram 1,10,57634.89898,57636.11879,63.36206897,210.7758621,7.90334,9.353795,,
1391,Spectrogram 1,10,57651.44032,57653.1037,91.81034483,254.7413793,9.140283,9.015124,,
1392,Spectrogram 1,10,57662.78823,57664.37768,65.94827586,265.0862069,6.142356,6.652868,,
1393,Spectrogram 1,10,57677.25959,57678.66422,102.1551724,218.5344828,7.982973,8.192781,,
1394,Spectrogram 1,10,57684.65237,57685.6504,96.98275862,200.4310345,0.359547,2.094972,,
1395,Spectrogram 1,10,57682.13883,57683.69131,55.60344828,203.0172414,7.344309,7.010401,,
1396,Spectrogram 1,10,57692.56264,57694.00423,130.6034483,218.5344828,3.176423,2.898825,,
1397,Spectrogram 1,10,57708.95612,57710.43468,94.39655172,210.7758621,8.330952,8.450264,,
1398,Spectrogram 1,10,57735.88431,57737.62161,86.63793103,195.2586207,8.140223,8.187083,,
1399,Spectrogram 1,10,57741.02229,57742.13121,65.94827586,166.8103448,2.12426,2.661766,,
1400,Spectrogram 1,10,57759.44879,57760.89038,107.3275862,210.7758621,7.552009,8.769228,,
1401,Spectrogram 1,10,57758.15505,57759.41182,78.87931034,218.5344828,-4.83548,2.621778,,
1402,Spectrogram 1,10,57776.10102,57777.43172,81.46551724,190.0862069,5.306953,5.310908,,
1403,Spectrogram 1,10,57800.70048,57802.14207,91.81034483,192.6724138,6.851663,7.097771,,
1404,Spectrogram 1,10,57810.12627,57811.42001,73.70689655,192.6724138,8.097574,7.431703,,
1405,Spectrogram 1,10,57824.81941,57826.55672,78.87931034,223.7068966,10.57555,9.360397,,
1406,Spectrogram 1,10,57845.90731,57847.16408,86.63793103,166.8103448,9.259168,9.053514,,
1407,Spectrogram 1,10,57854.77864,57856.03541,104.7413793,236.637931,2.600357,2.732631,,
1408,Spectrogram 1,10,57862.83677,57864.1305,91.81034483,226.2931034,4.095909,4.309485,,
1409,Spectrogram 1,10,57866.64405,57867.64207,128.0172414,254.7413793,1.629505,1.724217,,
1410,Spectrogram 1,10,57888.76693,57890.06067,78.87931034,190.0862069,4.132946,4.705659,,
1411,Spectrogram 1,10,57897.398,57898.69173,89.22413793,249.5689655,9.515596,8.858634,,
1412,Spectrogram 1,10,57901.94455,57902.97954,71.12068966,210.7758621,0.924482,1.842429,,
1413,Spectrogram 1,10,57899.5419,57901.16831,65.94827586,169.3965517,2.503921,5.296715,,
1414,Spectrogram 1,10,57912.55319,57913.95782,76.29310345,205.6034483,6.254719,6.583588,,
1415,Spectrogram 1,10,57932.38431,57933.67805,68.53448276,195.2586207,-4.392399,2.16922,,
1416,Spectrogram 1,10,57934.19554,57935.48928,99.56896552,236.637931,8.824707,10.047602,,
1417,Spectrogram 1,10,57943.19625,57944.82266,91.81034483,195.2586207,5.534696,5.769038,,
1418,Spectrogram 1,10,57948.92565,57950.47813,81.46551724,228.8793103,2.28601,2.402735,,
1419,Spectrogram 1,10,57966.42805,57967.53696,96.98275862,203.0172414,7.108512,7.42228,,
1420,Spectrogram 1,10,57983.09876,57984.54035,102.1551724,244.3965517,7.331186,7.52932,,
1421,Spectrogram 1,10,57989.86315,57990.97207,102.1551724,203.0172414,6.918405,6.428361,,
1422,Spectrogram 1,10,58001.82097,58003.00381,99.56896552,231.4655172,8.266685,7.153133,,
1423,Spectrogram 1,10,58009.7682,58010.84015,122.8448276,215.9482759,4.614311,4.77291,,
1424,Spectrogram 1,10,58012.20782,58013.2428,102.1551724,177.1551724,7.28018,7.277247,,
1425,Spectrogram 1,10,57998.42029,57999.56617,120.2586207,246.9827586,3.415524,4.188944,,
1426,Spectrogram 1,10,58023.35243,58024.75705,78.87931034,205.6034483,6.927468,7.277922,,
1427,Spectrogram 1,10,58025.82901,58027.38149,117.6724138,280.6034483,1.398459,1.586636,,
1428,Spectrogram 1,10,58035.14391,58036.28979,76.29310345,226.2931034,5.628155,4.186209,,
1429,Spectrogram 1,10,58037.62049,58038.87726,84.05172414,153.8793103,2.758506,5.637967,,
1430,Spectrogram 1,10,58039.20993,58040.35581,89.22413793,221.1206897,1.078326,5.262607,,
1431,Spectrogram 1,10,58043.29444,58044.40336,109.9137931,267.6724138,9.486577,10.383341,,
1432,Spectrogram 1,10,58063.38431,58064.89983,96.98275862,182.3275862,0.843999,0.761982,,
1433,Spectrogram 1,10,58069.96388,58070.92494,112.5,244.3965517,3.423715,6.43353,,
1434,Spectrogram 1,10,58071.4794,58072.44046,112.5,280.6034483,-0.772617,2.08275,,
1435,Spectrogram 1,10,58088.42734,58089.72108,99.56896552,203.0172414,4.800294,4.683432,,
1436,Spectrogram 1,10,58106.09608,58107.31589,104.7413793,197.8448276,1.711569,2.506302,,
1437,Spectrogram 1,10,58116.64927,58118.12782,71.12068966,179.7413793,2.107537,2.539031,,
1438,Spectrogram 1,10,58113.69216,58115.24464,78.87931034,239.2241379,1.724186,1.206709,,
1439,Spectrogram 1,10,58141.76622,58143.05996,81.46551724,221.1206897,9.386293,9.964793,,
1440,Spectrogram 1,10,58155.51679,58156.55178,91.81034483,213.362069,1.406267,3.787961,,
1441,Spectrogram 1,10,58161.39405,58162.61385,84.05172414,246.9827586,2.1997,3.818427,,
1442,Spectrogram 1,10,58168.95316,58170.17297,81.46551724,218.5344828,3.693435,2.719137,,
1443,Spectrogram 1,10,58179.30305,58180.41196,89.22413793,184.9137931,4.846257,4.88703,,
1444,Spectrogram 1,10,58188.00804,58189.19089,91.81034483,262.5,3.711071,4.142105,,
1445,Spectrogram 1,10,58199.13417,58200.50183,84.05172414,208.1896552,4.807105,5.271152,,
1446,Spectrogram 1,10,58212.38572,58213.75339,86.63793103,252.1551724,9.83424,9.837461,,
1447,Spectrogram 1,10,58217.5237,58218.74351,78.87931034,200.4310345,-5.207408,1.163729,,
1448,Spectrogram 1,10,58219.33493,58220.62867,138.362069,234.0517241,3.837329,4.496556,,
1449,Spectrogram 1,10,58225.21219,58226.46896,91.81034483,218.5344828,8.37277,8.436877,,
1450,Spectrogram 1,10,58232.38318,58233.52906,68.53448276,190.0862069,6.493623,6.080171,,
1451,Spectrogram 1,10,58246.41098,58247.70471,96.98275862,234.0517241,5.018213,4.951658,,
1452,Spectrogram 1,10,58253.54501,58254.80178,84.05172414,241.8103448,5.407718,5.160116,,
1453,Spectrogram 1,10,58258.16549,58259.34834,107.3275862,254.7413793,1.539738,1.91927,,
1454,Spectrogram 1,10,58268.94046,58270.19723,73.70689655,205.6034483,10.353664,10.152375,,
1455,Spectrogram 1,10,58301.63502,58303.00268,81.46551724,259.9137931,3.812528,3.861903,,
1456,Spectrogram 1,10,58304.55516,58305.66408,81.46551724,228.8793103,4.229955,4.49675,,
1457,Spectrogram 1,10,58307.32745,58308.95387,84.05172414,218.5344828,3.793637,3.316847,,
1458,Spectrogram 1,10,58322.35327,58323.57308,122.8448276,293.5344828,2.268255,2.825241,,
1459,Spectrogram 1,10,58345.99168,58347.17452,71.12068966,239.2241379,10.665021,10.601915,,
1460,Spectrogram 1,10,58352.60821,58353.75409,102.1551724,215.9482759,6.871673,6.129452,,
1461,Spectrogram 1,10,58393.15759,58394.45133,68.53448276,210.7758621,3.755225,3.773743,,
1462,Spectrogram 1,10,58404.98603,58406.42762,45.25862069,218.5344828,5.368467,5.177503,,
1463,Spectrogram 1,10,58413.32139,58414.46727,94.39655172,192.6724138,3.683483,3.609177,,
1464,Spectrogram 1,10,58417.12867,58418.5333,89.22413793,231.4655172,7.363928,7.218358,,
1465,Spectrogram 1,10,58423.41253,58424.78019,71.12068966,254.7413793,9.681319,9.424075,,
1466,Spectrogram 1,10,58428.40265,58429.54853,68.53448276,208.1896552,1.605514,1.460438,,
1467,Spectrogram 1,10,58461.30051,58462.59424,78.87931034,236.637931,9.143431,9.404882,,
1468,Spectrogram 1,10,58474.16394,58475.34678,107.3275862,210.7758621,2.001391,1.762709,,
1469,Spectrogram 1,10,58477.45372,58478.63657,89.22413793,210.7758621,9.520908,9.624402,,
1470,Spectrogram 1,10,58491.22277,58492.77525,50.43103448,161.637931,7.68492,7.231441,,
1471,Spectrogram 1,10,58483.64517,58485.34551,68.53448276,239.2241379,1.129947,1.118579,,
1472,Spectrogram 1,10,58501.9423,58503.273,71.12068966,226.2931034,9.145856,8.60938,,
1473,Spectrogram 1,10,58505.86047,58506.96938,81.46551724,210.7758621,6.215249,6.180109,,
1474,Spectrogram 1,10,58513.97404,58514.97207,122.8448276,244.3965517,2.443724,2.659913,,
1475,Spectrogram 1,10,58522.14306,58523.10412,81.46551724,208.1896552,2.408136,2.631753,,
1476,Spectrogram 1,10,58567.239,58568.38488,84.05172414,203.0172414,9.665654,10.227174,,
1477,Spectrogram 1,10,58594.4629,58595.94145,73.70689655,223.7068966,8.141048,8.774527,,
1478,Spectrogram 1,10,58616.43792,58618.1013,104.7413793,239.2241379,6.976628,6.882694,,
1479,Spectrogram 1,10,58619.28414,58620.39306,65.94827586,254.7413793,7.729629,7.874801,,
1480,Spectrogram 1,10,58637.15618,58638.19117,107.3275862,234.0517241,-2.262398,1.484454,,
1481,Spectrogram 1,10,58643.18129,58644.43806,107.3275862,278.0172414,4.889644,5.254753,,
1482,Spectrogram 1,10,58664.08437,58665.08239,117.6724138,226.2931034,1.669284,1.463526,,
1483,Spectrogram 1,10,58669.8877,58671.18143,99.56896552,239.2241379,7.660593,8.263993,,
1484,Spectrogram 1,10,58668.37218,58669.92466,112.5,244.3965517,-5.490384,0.79744,,
1485,Spectrogram 1,10,58706.03837,58707.29515,117.6724138,280.6034483,1.534186,1.535338,,
1486,Spectrogram 1,10,58717.05361,58718.19949,91.81034483,228.8793103,4.53194,9.471431,,
1487,Spectrogram 1,10,58727.38502,58728.82661,84.05172414,192.6724138,-0.321346,0.117012,,
1488,Spectrogram 1,10,58731.48801,58733.00353,104.7413793,190.0862069,0.860077,0.492224,,
1489,Spectrogram 1,10,58773.16479,58774.64334,60.77586207,306.4655172,9.587039,9.412267,,
1490,Spectrogram 1,10,58782.79388,58783.71797,84.05172414,208.1896552,3.356868,2.944902,,
1491,Spectrogram 1,10,58777.50804,58778.91267,84.05172414,208.1896552,0.86703,1.060806,,
1492,Spectrogram 1,10,58794.21572,58795.39856,86.63793103,265.0862069,11.504612,11.525327,,
1493,Spectrogram 1,10,58797.94907,58799.31673,60.77586207,200.4310345,13.58413,14.009772,,
1494,Spectrogram 1,10,58786.19455,58787.3774,120.2586207,218.5344828,1.583921,1.514873,,
1495,Spectrogram 1,10,58834.46938,58835.94794,60.77586207,259.9137931,3.586198,3.738868,,
1496,Spectrogram 1,10,58840.79021,58842.2318,86.63793103,208.1896552,5.43288,5.24291,,
1497,Spectrogram 1,10,58859.58634,58860.80615,84.05172414,252.1551724,8.214739,8.145375,,
1498,Spectrogram 1,10,58883.59438,58884.81419,91.81034483,228.8793103,5.995601,5.932647,,
1499,Spectrogram 1,10,58885.47954,58886.51453,117.6724138,288.362069,-2.294621,1.322919,,
1500,Spectrogram 1,10,58889.36075,58890.21092,128.0172414,249.5689655,3.513105,2.413252,,
1501,Spectrogram 1,10,58915.14306,58916.58465,73.70689655,218.5344828,5.864502,5.889012,,
1502,Spectrogram 1,10,58937.94053,58939.27123,78.87931034,234.0517241,1.528883,1.537576,,
1503,Spectrogram 1,10,58946.07259,58947.21847,84.05172414,195.2586207,2.093616,2.529757,,
1504,Spectrogram 1,10,58974.62719,58975.95789,86.63793103,265.0862069,5.687509,5.549149,,
1505,Spectrogram 1,10,58984.05298,58985.30975,94.39655172,208.1896552,1.622793,1.647474,,
1506,Spectrogram 1,10,59008.02405,59009.39172,47.84482759,223.7068966,3.94471,3.871313,,
1507,Spectrogram 1,10,58996.04776,58997.00882,112.5,203.0172414,1.93759,1.533731,,
1508,Spectrogram 1,10,59020.16669,59021.68221,86.63793103,203.0172414,4.242998,4.290829,,
1509,Spectrogram 1,10,59026.26573,59027.41161,96.98275862,267.6724138,4.701544,4.742571,,
1510,Spectrogram 1,10,59031.21889,59032.66048,107.3275862,228.8793103,1.353651,1.484284,,
1511,Spectrogram 1,10,59059.97679,59061.38142,78.87931034,200.4310345,2.418567,2.410913,,
1512,Spectrogram 1,10,59062.45337,59063.41443,128.0172414,290.9482759,4.589679,4.668659,,
1513,Spectrogram 1,10,59102.42981,59103.94533,94.39655172,228.8793103,1.270377,0.855948,,
1514,Spectrogram 1,10,59114.09192,59115.38565,50.43103448,171.9827586,11.520186,11.617024,,
1515,Spectrogram 1,10,59165.21297,59166.98723,102.1551724,203.0172414,0.740103,1.226345,,
1516,Spectrogram 1,10,59155.97199,59157.00698,89.22413793,171.9827586,1.217257,1.178857,,
1517,Spectrogram 1,10,59186.2639,59187.4837,65.94827586,236.637931,14.328072,14.222095,,
1518,Spectrogram 1,10,59218.36703,59219.73469,94.39655172,226.2931034,-0.418735,1.130439,,
1519,Spectrogram 1,10,59228.71692,59230.23244,58.18965517,252.1551724,3.231193,3.154706,,
1520,Spectrogram 1,10,59240.7117,59241.96847,81.46551724,226.2931034,2.994142,3.046762,,
1521,Spectrogram 1,10,59249.1025,59250.4332,94.39655172,249.5689655,12.20325,12.088588,,
1522,Spectrogram 1,10,59280.70662,59281.96339,94.39655172,164.2241379,2.170727,2.440035,,
1523,Spectrogram 1,10,59304.64073,59305.8975,86.63793103,252.1551724,13.804352,13.590589,,
1524,Spectrogram 1,10,59319.53718,59320.79395,86.63793103,254.7413793,3.321902,7.299313,,
1525,Spectrogram 1,10,59336.44815,59337.70492,86.63793103,267.6724138,8.126276,11.760768,,
1526,Spectrogram 1,10,59366.03774,59367.10969,96.98275862,203.0172414,2.111339,2.310701,,
1527,Spectrogram 1,10,59383.54014,59384.68602,71.12068966,246.9827586,14.89208,15.214594,,
1528,Spectrogram 1,10,59404.36929,59405.55213,94.39655172,218.5344828,2.215776,2.471816,,
1529,Spectrogram 1,10,59442.31271,59443.38466,89.22413793,252.1551724,9.349432,11.180668,,
1530,Spectrogram 1,10,59444.71536,59445.89821,86.63793103,213.362069,4.697081,2.873849,,
1531,Spectrogram 1,10,59448.41175,59449.66852,89.22413793,184.9137931,2.988615,1.847536,,
1532,Spectrogram 1,10,59484.52547,59485.70831,89.22413793,174.5689655,2.448558,2.447682,,
1533,Spectrogram 1,10,59488.33275,59489.77434,96.98275862,249.5689655,2.4444,2.012579,,
1534,Spectrogram 1,10,59496.20605,59497.46282,112.5,244.3965517,9.774365,10.483399,,
1535,Spectrogram 1,10,59516.07414,59517.47877,89.22413793,234.0517241,0.269419,0.89703,,
1536,Spectrogram 1,10,59539.04719,59540.34093,60.77586207,205.6034483,10.291769,11.406559,,
1537,Spectrogram 1,10,59540.11915,59541.52377,94.39655172,203.0172414,-0.529864,5.967423,,
1538,Spectrogram 1,10,59549.41556,59550.63537,84.05172414,166.8103448,3.289171,3.170725,,
1539,Spectrogram 1,10,59569.41302,59570.63283,107.3275862,228.8793103,1.430776,1.665364,,
1540,Spectrogram 1,10,59578.85729,59579.85532,89.22413793,205.6034483,14.261581,14.445546,,
1541,Spectrogram 1,10,59616.24626,59617.54,86.63793103,249.5689655,5.953631,10.91149,,
1542,Spectrogram 1,10,59666.99767,59668.14355,78.87931034,231.4655172,13.407874,13.305876,,
1543,Spectrogram 1,10,59698.74965,59700.26517,91.81034483,270.2586207,12.818707,12.835939,,
1544,Spectrogram 1,10,59748.76178,59749.98159,84.05172414,283.1896552,11.298974,11.317887,,
1545,Spectrogram 1,10,59761.29254,59762.80806,86.63793103,259.9137931,1.908594,2.212808,,
1546,Spectrogram 1,10,59746.26672,59747.56045,55.60344828,221.1206897,1.218272,1.104543,,
1547,Spectrogram 1,10,59768.44505,59769.70182,115.0862069,226.2931034,0.669943,0.948368,,
1548,Spectrogram 1,10,59781.41937,59782.67614,96.98275862,262.5,8.697504,8.869268,,
1549,Spectrogram 1,10,59812.37662,59813.89214,34.9137931,148.7068966,13.265907,13.260397,,
1550,Spectrogram 1,10,59873.05284,59874.56835,78.87931034,252.1551724,11.506348,11.72265,,
1551,Spectrogram 1,10,59911.32894,59912.77053,58.18965517,166.8103448,12.939185,13.193626,,
1552,Spectrogram 1,10,59948.99513,59950.62154,86.63793103,244.3965517,11.504753,11.672247,,
1553,Spectrogram 1,10,59959.93644,59960.82358,99.56896552,215.9482759,2.157018,2.029751,,
1554,Spectrogram 1,10,59998.9703,60000.22707,89.22413793,262.5,11.472106,11.73534,,
1555,Spectrogram 1,10,60052.75275,60054.04649,63.36206897,171.9827586,11.578728,12.18291,,
1556,Spectrogram 1,10,60109.86195,60111.48836,78.87931034,197.8448276,8.163318,8.353161,,
1557,Spectrogram 1,10,60122.89172,60123.96367,78.87931034,244.3965517,11.461125,11.295753,,
1558,Spectrogram 1,10,60132.90893,60134.09177,117.6724138,210.7758621,5.615392,6.143716,,
1560,Spectrogram 1,10,60183.54945,60184.84319,96.98275862,275.4310345,3.785832,3.353328,,
1561,Spectrogram 1,10,60187.13495,60188.39172,89.22413793,246.9827586,7.062933,7.18732,,
1562,Spectrogram 1,10,60301.44575,60302.59163,104.7413793,241.8103448,1.154592,1.393104,,
1563,Spectrogram 1,10,60311.74019,60313.32964,104.7413793,231.4655172,6.682837,7.002867,,
1564,Spectrogram 1,10,60369.29296,60370.84544,96.98275862,278.0172414,11.383929,11.843995,,
1565,Spectrogram 1,10,60401.24824,60402.50501,47.84482759,298.7068966,13.754137,14.258517,,
1566,Spectrogram 1,10,60472.42219,60474.01164,89.22413793,265.0862069,10.749487,11.021832,,
1567,Spectrogram 1,10,60494.06455,60495.50614,94.39655172,311.637931,14.850584,14.927707,,
1568,Spectrogram 1,10,60499.16556,60500.23751,125.4310345,270.2586207,3.475579,4.746026,,
1569,Spectrogram 1,10,60541.93277,60543.52222,84.05172414,353.0172414,10.68197,10.408066,,
1570,Spectrogram 1,10,60583.77589,60584.84784,81.46551724,221.1206897,-0.65656,3.314044,,
1571,Spectrogram 1,10,60588.35941,60589.3944,78.87931034,236.637931,8.699107,8.255193,,
1572,Spectrogram 1,10,60617.39454,60619.09488,78.87931034,265.0862069,12.862319,12.822734,,
1573,Spectrogram 1,10,60645.61646,60646.79931,115.0862069,239.2241379,5.997144,5.843827,,
1574,Spectrogram 1,10,60656.16965,60657.53732,91.81034483,278.0172414,11.045302,13.227444,,
1575,Spectrogram 1,10,60700.87747,60702.09728,76.29310345,244.3965517,10.346469,13.922535,,
1576,Spectrogram 1,10,60711.65244,60713.131,112.5,267.6724138,5.270015,5.183097,,
1577,Spectrogram 1,10,60715.12705,60716.45775,102.1551724,254.7413793,4.56862,4.212929,,
1578,Spectrogram 1,10,60752.29423,60753.44011,63.36206897,265.0862069,14.994638,15.41625,,
1579,Spectrogram 1,10,60768.7986,60769.94448,76.29310345,226.2931034,6.066999,8.701174,,
1580,Spectrogram 1,10,60787.52081,60788.66669,84.05172414,231.4655172,8.491521,8.6147,,
1581,Spectrogram 1,10,60810.16119,60811.12225,94.39655172,257.3275862,2.866262,3.31087,,
1582,Spectrogram 1,10,60812.34206,60813.63579,120.2586207,329.7413793,11.484268,11.214092,,
1583,Spectrogram 1,10,60781.31088,60782.71551,91.81034483,303.8793103,0.72131,1.026879,,
1584,Spectrogram 1,10,60826.96127,60828.21804,91.81034483,301.2931034,10.352789,11.361669,,
1585,Spectrogram 1,10,60829.6966,60830.95337,78.87931034,213.362069,10.302663,10.50551,,
1586,Spectrogram 1,10,60835.90653,60837.49598,84.05172414,192.6724138,2.392827,1.96983,,
1587,Spectrogram 1,10,60864.97863,60866.27236,55.60344828,182.3275862,5.58619,5.150473,,
1588,Spectrogram 1,10,60868.8968,60870.33839,65.94827586,231.4655172,6.987791,7.533567,,
1589,Spectrogram 1,10,60886.14045,60887.43418,96.98275862,218.5344828,14.897008,14.026559,,
1590,Spectrogram 1,10,60915.06469,60916.21057,58.18965517,192.6724138,10.711689,10.954918,,
1591,Spectrogram 1,10,60945.94801,60947.13085,63.36206897,278.0172414,6.18985,6.380124,,
1592,Spectrogram 1,10,60954.94872,60956.24245,107.3275862,321.9827586,13.982416,13.345553,,
1593,Spectrogram 1,10,60977.44124,60978.62408,89.22413793,288.362069,15.695257,15.556723,,
