Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz)
2257,Spectrogram 1,10,84654.1253,84655.16029,95.17766497,199.2385787
2258,Spectrogram 1,10,84640.96616,84642.59257,112.9441624,199.2385787
2259,Spectrogram 1,10,84665.67651,84666.7115,95.17766497,237.3096447
2260,Spectrogram 1,10,84703.58298,84704.91368,72.33502538,222.0812183
2261,Spectrogram 1,10,84710.86486,84711.78896,85.02538071,206.8527919
2262,Spectrogram 1,10,84717.42595,84718.75665,112.9441624,204.3147208
2263,Spectrogram 1,10,84749.75087,84750.85978,102.7918782,217.0050761
2264,Spectrogram 1,10,84752.07959,84753.04065,90.10152284,229.6954315
2265,Spectrogram 1,10,84796.28839,84797.32338,82.48730964,181.4720812
2266,Spectrogram 1,10,84865.31844,84866.27951,79.94923858,217.0050761
2267,Spectrogram 1,10,84866.76004,84867.64717,100.2538071,217.0050761
2268,Spectrogram 1,10,84930.41184,84931.33594,85.02538071,186.5482234
2269,Spectrogram 1,10,84973.51173,84974.73154,67.25888325,239.8477157
2270,Spectrogram 1,10,85041.91339,85043.1332,77.41116751,234.7715736
2271,Spectrogram 1,10,85047.90154,85049.08439,112.9441624,232.2335025
2272,Spectrogram 1,10,85051.19133,85052.30024,105.3299492,244.9238579
2273,Spectrogram 1,10,85052.07846,85052.78077,110.4060914,191.6243655
2274,Spectrogram 1,10,85052.48506,85053.00256,95.17766497,178.9340102
2275,Spectrogram 1,10,85056.8468,85057.69697,95.17766497,204.3147208
2276,Spectrogram 1,10,85098.13546,85099.3183,128.1725888,247.4619289
2277,Spectrogram 1,10,85101.24042,85102.34934,112.9441624,214.4670051
2278,Spectrogram 1,10,85323.68907,85325.01977,59.64467005,194.1624365
2279,Spectrogram 1,10,85328.27259,85329.19669,62.18274112,196.7005076
2280,Spectrogram 1,10,85391.07423,85392.70064,64.72081218,156.0913706
2281,Spectrogram 1,10,85436.1332,85437.50087,125.6345178,244.9238579
2282,Spectrogram 1,10,85439.90352,85441.19725,115.4822335,242.3857868
2283,Spectrogram 1,10,85499.87742,85500.87544,95.17766497,244.9238579
2284,Spectrogram 1,10,85581.14251,85582.51018,100.2538071,277.9187817
2285,Spectrogram 1,10,85590.60527,85591.82508,102.7918782,260.1522843
2286,Spectrogram 1,10,85644.6095,85645.4227,90.10152284,199.2385787
2287,Spectrogram 1,10,85655.49536,85657.52838,118.0203046,191.6243655
2288,Spectrogram 1,10,85719.2211,85720.40394,92.63959391,257.6142132
2289,Spectrogram 1,10,85813.84864,85815.03148,87.56345178,255.0761421
2290,Spectrogram 1,10,85831.57282,85832.7187,82.48730964,211.928934
2291,Spectrogram 1,10,85859.20332,85860.23831,85.02538071,227.1573604
2292,Spectrogram 1,10,85895.64971,85896.83255,87.56345178,206.8527919
2293,Spectrogram 1,10,85989.00199,85990.59144,41.87817259,305.8375635
2294,Spectrogram 1,10,86002.47533,86003.69514,95.17766497,201.7766497
2295,Spectrogram 1,10,86038.64449,86039.82733,85.02538071,227.1573604
2296,Spectrogram 1,10,86030.32761,86031.84313,100.2538071,211.928934
2297,Spectrogram 1,10,86187.75679,86189.08749,59.64467005,178.9340102
2298,Spectrogram 1,10,86252.24028,86253.38616,69.79695431,166.2436548
2299,Spectrogram 1,10,86323.85781,86324.96672,59.64467005,232.2335025
2300,Spectrogram 1,10,86345.09356,86346.12855,87.56345178,181.4720812
2301,Spectrogram 1,10,86359.80518,86360.95106,77.41116751,201.7766497
